codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,anos_disponiveis,anos_com_casos,casos_periodo,populacao_media,incidencia_media_anual_100mil,incidencia_mediana_anual_100mil,incidencia_maxima_anual_100mil,ano_maior_incidencia,incidencia_ano_pico_100mil,participacao_casos_periodo
3555703,União Paulista,35,São Paulo,Sudeste,10,10,381,1744.6,2127.467891679112,952.0884520884521,8188.720173535792,2019,8188.720173535792,2.3381530174478377e-05
3555802,Urânia,35,São Paulo,Sudeste,10,10,4709,9036.8,5250.249536479854,3871.826273593839,18929.016189290163,2022,18929.016189290163,0.00028898589394125637
3555901,Uru,35,São Paulo,Sudeste,10,7,122,1267.9,905.729696492683,424.1687012385726,3821.1968276856524,2023,3821.1968276856524,7.486999163481266e-06
3556008,Urupês,35,São Paulo,Sudeste,10,10,1602,13822.3,1148.1853131209602,628.4954334337458,3618.7491095597666,2024,3618.7491095597666,9.831289065489335e-05
3556107,Valentim Gentil,35,São Paulo,Sudeste,10,10,3009,13647.6,2136.6256066830565,1927.3333431752517,7294.7491569747435,2024,7294.7491569747435,0.00018465885641733712
3556206,Valinhos,35,São Paulo,Sudeste,10,10,11299,128316.3,866.3314055982462,250.6253389586148,5121.9939517204075,2024,5121.9939517204075,0.0006934065864604494
3556305,Valparaíso,35,São Paulo,Sudeste,10,10,4657,25551.8,1806.4259913953088,955.9655565573239,6493.401670769604,2025,6493.401670769604,0.0002857947139699365
3556354,Vargem,35,São Paulo,Sudeste,10,10,735,10528.4,681.6134451507344,80.11780126972096,6089.773253123553,2024,6089.773253123553,4.510610151769451e-05
3556404,Vargem Grande do Sul,35,São Paulo,Sudeste,10,10,5262,41901.5,1270.4353957642172,419.4400781125728,8700.819870955222,2024,8700.819870955222,0.0003229228655593313
3556453,Vargem Grande Paulista,35,São Paulo,Sudeste,10,9,2329,51725.5,447.3167616652969,31.80259466423164,4034.316642035967,2024,4034.316642035967,0.0001429280414077694
3556503,Várzea Paulista,35,São Paulo,Sudeste,10,10,6578,119721.2,552.0179320922665,196.61179613179334,2740.516491603666,2024,2740.516491603666,0.0004036842663719653
3556602,Vera Cruz,35,São Paulo,Sudeste,10,9,3049,10619.7,2957.339196649128,719.7301486279007,10917.845911949686,2022,10917.845911949686,0.00018711361024142934
3556701,Vinhedo,35,São Paulo,Sudeste,10,10,9602,77805.1,1214.8557457013756,109.85235792737318,6099.577207042342,2024,6099.577207042342,0.000589263655473337
3556800,Viradouro,35,São Paulo,Sudeste,10,10,3295,18321.3,1864.202058817857,415.0241310811783,9176.524635350868,2023,9176.524635350868,0.00020221034625959647
3556909,Vista Alegre do Alto,35,São Paulo,Sudeste,10,10,1799,8500.7,2155.2535293028504,1051.0214996608465,8922.781313798487,2024,8922.781313798487,0.00011040255323854752
3556958,Vitória Brasil,35,São Paulo,Sudeste,10,10,685,1827.4,3733.6696689077544,3324.305109350087,9395.24838012959,2021,9395.24838012959,4.203765923757924e-05
3557006,Votorantim,35,São Paulo,Sudeste,10,10,14609,125283.9,1114.7381933076344,203.36894359128183,7160.761466025337,2024,7160.761466025337,0.0008965374654040804
3557105,Votuporanga,35,São Paulo,Sudeste,10,10,46611,95852.2,4789.349762263713,3514.570396181726,11862.13919867411,2024,11862.13919867411,0.00286046326236906
3557154,Zacarias,35,São Paulo,Sudeste,10,10,581,2709.7,2122.8632368920316,435.27659973214963,9015.506671474936,2025,9015.506671474936,3.565529929493947e-05
3557204,Chavantes,35,São Paulo,Sudeste,10,9,2483,12389.3,2003.5202807967828,865.3388948725818,10664.518727345952,2025,10664.518727345952,0.00015237884363052446
3557303,Estiva Gerbi,35,São Paulo,Sudeste,10,9,1752,11321.9,1526.1152197220454,388.81401039326715,8054.095960031011,2025,8054.095960031011,0.00010751821749523915
4100103,Abatiá,41,Paraná,Sul,10,8,789,7428.1,1082.0491005385024,204.50742755660337,7715.582450832073,2024,7715.582450832073,4.8420019180219005e-05
4100202,Adrianópolis,41,Paraná,Sul,10,6,663,6126.1,1049.1329629242464,15.984654731457802,8482.354802975155,2025,8482.354802975155,4.068754463432852e-05
4100301,Agudos do Sul,41,Paraná,Sul,10,4,21,9779.3,19.967252408358956,0.0,159.68438850272403,2024,159.68438850272403,1.2887457576484146e-06
4100400,Almirante Tamandaré,41,Paraná,Sul,10,10,514,119704.4,41.58623007714656,9.170293341234846,318.1395647017341,2024,318.1395647017341,3.1543586639585006e-05
4100459,Altamira do Paraná,41,Paraná,Sul,10,7,586,2757.2,1938.0597813124564,167.13091922005572,9285.915890488288,2024,9285.915890488288,3.5962143522950996e-05
4100509,Altônia,41,Paraná,Sul,10,8,2849,20718.1,1389.1920236408773,208.23471815612032,6723.484848484848,2020,6723.484848484848,0.00017483984112096824
4100608,Alto Paraná,41,Paraná,Sul,10,10,3691,14469.1,2548.297052449617,599.9610194769728,11649.505350292751,2020,11649.505350292751,0.00022651240911810943
4100707,Alto Piquiri,41,Paraná,Sul,10,9,3622,9873.4,3699.6629232946643,765.1436945403298,14119.567435217303,2024,14119.567435217303,0.00022227795877155035
4100806,Alvorada do Sul,41,Paraná,Sul,10,10,2015,10980.9,1874.5632843817116,893.318609873558,6974.525331552332,2025,6974.525331552332,0.00012365822388864548
4100905,Amaporã,41,Paraná,Sul,10,10,804,5622.6,1523.81590179401,1067.4398286778292,4052.9189416211675,2023,4052.9189416211675,4.934055186425359e-05
4101002,Ampére,41,Paraná,Sul,10,10,8696,19432.0,4359.181577185975,608.2609780671833,30595.57403831873,2024,30595.57403831873,0.0005336634813576483
4101051,Anahy,41,Paraná,Sul,10,9,1006,2876.0,3461.780873422316,463.3004106969989,15352.981494174091,2022,15352.981494174091,6.173705867591929e-05
4101101,Andirá,41,Paraná,Sul,10,9,5157,20129.9,2587.8729493817573,656.429027723054,9437.569171948888,2023,9437.569171948888,0.00031647913677108924
4101150,Ângulo,41,Paraná,Sul,10,10,573,3081.8,1828.3244440140702,767.1805298301688,4561.824729891957,2024,4561.824729891957,3.516434853012103e-05
4101200,Antonina,41,Paraná,Sul,10,10,3309,18724.2,1803.0328561657468,126.92600199518093,13642.100642045765,2024,13642.100642045765,0.00020306951009802876
4101309,Antônio Olinto,41,Paraná,Sul,10,5,12,7304.7,16.729213461803955,6.725854183481302,84.8536274925753,2024,84.8536274925753,7.364261472276654e-07
4101408,Apucarana,41,Paraná,Sul,10,10,22481,133614.0,1677.9440515272356,189.17601588599587,12522.150909117985,2024,12522.150909117985,0.001379633017985429
4101507,Arapongas,41,Paraná,Sul,10,10,16971,121799.4,1381.6111825788232,231.2993177810847,8716.888820713208,2024,8716.888820713208,0.0010414906787167258
4101606,Arapoti,41,Paraná,Sul,10,8,1135,27264.3,429.7564660846384,31.88327440953962,3778.0311668567088,2024,3778.0311668567088,6.96536397586167e-05
4101655,Arapuã,41,Paraná,Sul,10,7,941,3308.3,2673.9788726690244,211.18521856620683,23145.815841029947,2024,23145.815841029947,5.774808371176943e-05
4101705,Araruna,41,Paraná,Sul,10,7,3071,14278.0,2082.9377941625416,313.4657356646436,16999.460334592553,2024,16999.460334592553,0.00018846372484468006
4101804,Araucária,41,Paraná,Sul,10,9,774,147851.7,49.17426920411511,8.858337053219632,342.4186755645534,2024,342.4186755645534,4.749948649618442e-05
4101853,Ariranha do Ivaí,41,Paraná,Sul,10,8,608,2234.2,2610.2825213500537,171.72910328255233,22586.133560187154,2024,22586.133560187154,3.731225812620172e-05
4101903,Assaí,41,Paraná,Sul,10,10,6340,14697.1,4359.577327589166,1496.7021816336885,15159.823458606392,2020,15159.823458606392,0.0003890784811186166
4102000,Assis Chateaubriand,41,Paraná,Sul,10,10,6774,35159.3,1905.2832017830824,246.2256709100429,8671.26574685063,2020,8671.26574685063,0.00041571256011001717
4102109,Astorga,41,Paraná,Sul,10,9,5102,26021.6,1980.4419890644597,1017.2759656457164,10182.53189401374,2023,10182.53189401374,0.00031310385026296243
4102208,Atalaia,41,Paraná,Sul,10,9,1459,3959.8,3663.2179587976498,1493.8698992212437,11641.127039050914,2025,11641.127039050914,8.953714573376366e-05
4102307,Balsa Nova,41,Paraná,Sul,10,9,33,13165.9,24.54171121701873,15.165832473311173,79.30214115781126,2024,79.30214115781126,2.02517190487608e-06
4102406,Bandeirantes,41,Paraná,Sul,10,10,8635,31631.3,2754.087133710502,1014.5032966586016,14296.241709653648,2020,14296.241709653648,0.0005299199817759076
4102505,Barbosa Ferraz,41,Paraná,Sul,10,8,4180,11355.0,3805.2139626125636,450.39016438019485,19126.449682005237,2024,19126.449682005237,0.0002565217746176368
4102604,Barracão,41,Paraná,Sul,10,7,587,10108.0,592.1899507500593,79.15578046515296,5202.020202020202,2024,5202.020202020202,3.60235123685533e-05
4102703,Barra do Jacaré,41,Paraná,Sul,10,10,855,2814.3,3000.281690657862,873.8094088043372,11688.764829030008,2024,11688.764829030008,5.247036298997117e-05
4102752,Bela Vista da Caroba,41,Paraná,Sul,10,7,728,3780.8,1806.7478801587415,180.7091782501966,13951.219512195123,2024,13951.219512195123,4.467651959847837e-05
4102802,Bela Vista do Paraíso,41,Paraná,Sul,10,10,6840,15252.7,4545.670685565952,2049.6416853876835,15870.019551001147,2023,15870.019551001147,0.00041976290391976934
4102901,Bituruna,41,Paraná,Sul,10,8,44,16112.0,27.66702672873281,15.762984032077716,127.4778507234368,2024,127.4778507234368,2.70022920650144e-06
4103008,Boa Esperança,41,Paraná,Sul,10,9,1326,4347.1,2953.065019659597,439.4704300469583,11891.180342255375,2022,11891.180342255375,8.137508926865704e-05
4103024,Boa Esperança do Iguaçu,41,Paraná,Sul,10,7,492,2509.2,2009.8012420781513,61.40065704636682,18178.104575163397,2024,18178.104575163397,3.0193472036334283e-05
4103040,Boa Ventura de São Roque,41,Paraná,Sul,10,8,59,6367.0,93.73846293511983,61.769978469388704,384.3689942344651,2024,384.3689942344651,3.620761890536022e-06
4103057,Boa Vista da Aparecida,41,Paraná,Sul,10,10,3295,7805.3,4113.232265696513,680.9608383853979,34553.14911625591,2024,34553.14911625591,0.00020221034625959647
4103107,Bocaiúva do Sul,41,Paraná,Sul,10,6,40,13074.0,29.641657290781392,7.671156737822959,202.83975659229208,2024,202.83975659229208,2.454753824092218e-06
4103156,Bom Jesus do Sul,41,Paraná,Sul,10,7,96,3767.7,239.92176440850636,103.51357319219265,1649.8399409012557,2024,1649.8399409012557,5.8914091778213236e-06
4103206,Bom Sucesso,41,Paraná,Sul,10,9,1710,6871.2,2566.372675822362,1012.5235124593345,14040.419389150586,2023,14040.419389150586,0.00010494072597994234
4103222,Bom Sucesso do Sul,41,Paraná,Sul,10,6,134,3263.7,415.5785005943318,61.115735694597966,2442.795299938157,2024,2442.795299938157,8.22342531070893e-06
4103305,Borrazópolis,41,Paraná,Sul,10,7,1986,7184.9,2562.9771024305405,207.26797261220588,19683.026584867075,2024,19683.026584867075,0.00012187852736617864
4103354,Braganey,41,Paraná,Sul,10,9,1259,5227.6,2533.192184379361,412.0313143798929,17700.957934194088,2024,17700.957934194088,7.726337661330256e-05
4103370,Brasilândia do Sul,41,Paraná,Sul,10,8,628,3151.4,1947.284492322092,342.57813384026974,8394.58413926499,2020,8394.58413926499,3.853963503824783e-05
4103404,Cafeara,41,Paraná,Sul,10,8,1255,2813.5,4709.915796074869,1949.5449356710687,32318.23372668443,2023,32318.23372668443,7.701790123089335e-05
4103453,Cafelândia,41,Paraná,Sul,10,10,7697,18518.8,4012.893000889214,1395.8430321724672,17012.699052610362,2024,17012.699052610362,0.0004723560046009451
4103479,Cafezal do Sul,41,Paraná,Sul,10,10,1607,4270.6,3690.6034449155522,1117.0897420946014,13838.587078023698,2023,13838.587078023698,9.861973488290487e-05
4103503,Califórnia,41,Paraná,Sul,10,9,1440,8678.2,1617.0306688298072,236.61034821245852,13339.311736352427,2024,13339.311736352427,8.837113766731986e-05
4103602,Cambará,41,Paraná,Sul,10,9,4492,24558.2,1883.7474362038654,1181.5686268015747,6382.251100756636,2025,6382.251100756636,0.0002756688544455561
4103701,Cambé,41,Paraná,Sul,10,10,48638,107399.1,4451.961263835778,1121.9066852613641,18984.947166445963,2024,18984.947166445963,0.002984857912404933
4103800,Cambira,41,Paraná,Sul,10,8,1744,8599.3,1777.4301035541637,196.55286531128158,14658.046267299726,2024,14658.046267299726,0.00010702726673042071
4103909,Campina da Lagoa,41,Paraná,Sul,10,9,3364,15012.4,2251.728899025023,491.46559820641573,9543.776206270732,2024,9543.776206270732,0.00020644479660615554
4103958,Campina do Simão,41,Paraná,Sul,10,3,38,3943.4,95.74077961365114,0.0,830.6065945129625,2024,830.6065945129625,2.3320161328876075e-06
4104006,Campina Grande do Sul,41,Paraná,Sul,10,10,323,45488.0,66.70727111365761,23.048331299002424,438.25418742870863,2024,438.25418742870863,1.9822137129544662e-05
4104055,Campo Bonito,41,Paraná,Sul,10,6,369,3965.0,917.5686572939245,102.6873423019416,7886.9047619047615,2024,7886.9047619047615,2.2645104027250712e-05
4104105,Campo do Tenente,41,Paraná,Sul,10,2,6,7799.4,7.854218914034961,0.0,65.22306287503261,2024,65.22306287503261,3.682130736138327e-07
4104204,Campo Largo,41,Paraná,Sul,10,10,335,134451.7,23.95193757923275,7.528199173705939,128.94635411191703,2024,128.94635411191703,2.0558563276772327e-05
4104253,Campo Magro,41,Paraná,Sul,10,8,86,29798.5,27.854788552689616,6.951448855262715,174.29884328949453,2024,174.29884328949453,5.277720721798269e-06
4104303,Campo Mourão,41,Paraná,Sul,10,9,11149,97468.7,1103.8510898925847,133.90935926282884,6240.565124830656,2024,6240.565124830656,0.0006842012596201036
4104402,Cândido de Abreu,41,Paraná,Sul,10,6,1795,15274.7,1179.661490600175,9.889296143848933,10632.579482137004,2024,10632.579482137004,0.0001101570778561383
4104428,Candói,41,Paraná,Sul,10,6,277,15623.4,182.6303056633021,6.288517192520091,1680.5061289047053,2024,1680.5061289047053,1.6999170231838613e-05
4104451,Cantagalo,41,Paraná,Sul,10,6,1141,12359.0,1054.1385140383506,24.148336013278836,10223.168811927031,2024,10223.168811927031,7.002185283223052e-05
4104501,Capanema,41,Paraná,Sul,10,10,4697,19829.9,2295.2555574730195,860.2919897772114,9125.53097993262,2023,9125.53097993262,0.00028824946779402874
4104600,Capitão Leônidas Marques,41,Paraná,Sul,10,10,3062,15373.1,2031.209118029509,528.9774236131916,5474.4525547445255,2024,5474.4525547445255,0.0001879114052342593
4104659,Carambeí,41,Paraná,Sul,10,8,187,23387.3,77.51884580840374,10.70112907325878,467.7345916635623,2024,467.7345916635623,1.147597412763112e-05
4104709,Carlópolis,41,Paraná,Sul,10,10,3201,15533.0,1839.5283521642027,59.43895354590704,11485.270969192714,2025,11485.270969192714,0.00019644167477297976
4104808,Cascavel,41,Paraná,Sul,10,10,66284,338557.1,1871.6374751369488,611.5068651122656,9291.026739612858,2024,9291.026739612858,0.004067772561903215
4104907,Castro,41,Paraná,Sul,10,9,1382,72631.4,183.7120604053285,9.689739106176996,1596.472353933405,2024,1596.472353933405,8.481174462238614e-05
4105003,Catanduvas,41,Paraná,Sul,10,10,1624,10375.9,1552.2931927494087,161.63758817884212,10894.122152019912,2022,10894.122152019912,9.966300525814406e-05
4105102,Centenário do Sul,41,Paraná,Sul,10,10,3403,10921.4,3127.623227952687,959.8341350188914,13137.001477104874,2023,13137.001477104874,0.00020883818158464547
4105201,Cerro Azul,41,Paraná,Sul,10,5,21,17172.2,12.605764444402785,5.607581450120563,43.10344827586207,2024,43.10344827586207,1.2887457576484146e-06
4105300,Céu Azul,41,Paraná,Sul,10,10,2163,11531.6,1914.098460120691,494.7697419843108,12683.317038485467,2024,12683.317038485467,0.0001327408130377867
4105409,Chopinzinho,41,Paraná,Sul,10,6,2560,20204.2,1199.1292663713953,116.38592807060722,9865.949255531332,2024,9865.949255531332,0.00015710424474190196
4105508,Cianorte,41,Paraná,Sul,10,10,21513,81533.4,2629.3963610246437,885.5750830488969,10052.331864155709,2024,10052.331864155709,0.0013202279754423972
4105607,Cidade Gaúcha,41,Paraná,Sul,10,9,2111,12173.9,1778.1826039676266,370.75937483875066,6467.321657411362,2025,6467.321657411362,0.0001295496330664668
4105706,Clevelândia,41,Paraná,Sul,10,6,436,16053.3,291.01191604274754,8.967364251238605,2464.1068447412354,2024,2464.1068447412354,2.6756816682605178e-05
4105805,Colombo,41,Paraná,Sul,10,10,4207,239954.2,174.81571983283135,12.711644078214945,1628.4479893652376,2024,1628.4479893652376,0.0002581787334488991
4105904,Colorado,41,Paraná,Sul,10,9,3684,23644.2,1539.278123158628,391.93498640591775,7778.007869124043,2020,7778.007869124043,0.0002260828271988933
4106001,Congonhinhas,41,Paraná,Sul,10,8,564,8647.5,664.3901629779201,65.47735746142456,5342.3359393508645,2024,5342.3359393508645,3.461202891970028e-05
4106100,Conselheiro Mairinck,41,Paraná,Sul,10,6,291,3706.7,827.8497781162483,52.99719286411399,7056.7986230636825,2024,7056.7986230636825,1.7858334070270888e-05
4106209,Contenda,41,Paraná,Sul,10,8,25,18862.4,12.849648372313151,5.474295804683045,65.56715589852222,2024,65.56715589852222,1.5342211400576365e-06
4106308,Corbélia,41,Paraná,Sul,10,10,7598,17343.7,4333.305277575891,781.5598869123311,22987.347441495913,2024,22987.347441495913,0.00046628048888631686
4106407,Cornélio Procópio,41,Paraná,Sul,10,9,7051,47062.8,1526.741452844888,485.0153835013491,9923.630809513419,2024,9923.630809513419,0.00043271173034185574
4106456,Coronel Domingos Soares,41,Paraná,Sul,10,5,11,6742.3,19.25997304596654,6.572893387669252,72.51631617113851,2024,72.51631617113851,6.7505730162536e-07
4106506,Coronel Vivida,41,Paraná,Sul,10,6,1845,22058.8,783.0346249780346,48.197201854113935,4144.700184304144,2022,4144.700184304144,0.00011322552013625357
4106555,Corumbataí do Sul,41,Paraná,Sul,10,8,1091,3506.6,2963.6822424905904,160.73607787256668,17579.787234042553,2022,17579.787234042553,6.695341055211525e-05
4106571,Cruzeiro do Iguaçu,41,Paraná,Sul,10,7,1374,4229.3,3298.3892160170826,82.41442174944245,27739.151282666026,2024,27739.151282666026,8.43207938575677e-05
4106605,Cruzeiro do Oeste,41,Paraná,Sul,10,9,5542,22333.5,2453.276440516393,326.3988938542043,12202.224662242803,2020,12202.224662242803,0.00034010614232797684
4106704,Cruzeiro do Sul,41,Paraná,Sul,10,8,679,4516.2,1514.2843577733333,792.7204199342839,8293.998651382333,2020,8293.998651382333,4.16694461639654e-05
4106803,Cruz Machado,41,Paraná,Sul,10,4,39,17628.6,24.35675867071756,0.0,194.84600879949718,2024,194.84600879949718,2.3933849784899126e-06
4106852,Cruzmaltina,41,Paraná,Sul,10,6,939,2953.1,3243.1569384993204,380.4013652120445,17852.209944751383,2024,17852.209944751383,5.7625346020564826e-05
4106902,Curitiba,41,Paraná,Sul,10,10,21366,1877245.4,116.6677435177032,15.394856404339475,967.8415722505433,2024,967.8415722505433,0.0013112067551388584
4107009,Curiúva,41,Paraná,Sul,10,7,2132,14538.4,1544.2325747033155,45.76603722818062,10592.667729314591,2024,10592.667729314591,0.00013083837882411523
4107108,Diamante do Norte,41,Paraná,Sul,10,9,1334,5163.9,2612.4937609400286,2921.4498784481984,6660.0397614314115,2020,6660.0397614314115,8.186604003347548e-05
4107124,Diamante do Sul,41,Paraná,Sul,10,7,317,3350.2,999.5601028832665,30.434954350806237,8958.990536277603,2024,8958.990536277603,1.9453924055930828e-05
4107157,Diamante D'Oeste,41,Paraná,Sul,10,9,853,4979.2,1842.1573906309484,134.66395638818906,10708.799648891814,2022,10708.799648891814,5.2347625298766554e-05
4107207,Dois Vizinhos,41,Paraná,Sul,10,10,9005,42703.4,1931.2851275522803,147.9288414997893,15435.827625813587,2024,15435.827625813587,0.0005526264546487607
4107256,Douradina,41,Paraná,Sul,10,8,2401,8947.7,2619.757505636135,1645.8013823742485,8670.650580674259,2020,8670.650580674259,0.0001473465982911354
4107306,Doutor Camargo,41,Paraná,Sul,10,9,796,6170.7,1286.111053545818,233.16242435469076,5281.631288651179,2020,5281.631288651179,4.8849601099435146e-05
4107405,Enéas Marques,41,Paraná,Sul,10,7,1416,6035.4,2335.006434062656,32.65184662237033,21499.176276771002,2024,21499.176276771002,8.689828537286452e-05
4107504,Engenheiro Beltrão,41,Paraná,Sul,10,10,2330,13427.4,1751.1668387911282,523.746411792732,6880.766754881624,2020,6880.766754881624,0.00014298941025337172
4107520,Esperança Nova,41,Paraná,Sul,10,7,619,1786.3,3412.5481945093825,536.7081305210023,17090.319091400757,2022,17090.319091400757,3.7987315427827074e-05
4107538,Entre Rios do Oeste,41,Paraná,Sul,10,9,1205,4567.9,2596.6643706093114,1700.8232390246687,12877.986889405793,2024,12877.986889405793,7.394945895077808e-05
4107546,Espigão Alto do Iguaçu,41,Paraná,Sul,10,7,940,4462.9,1981.6244379921482,175.95312302429454,15304.24093423479,2024,15304.24093423479,5.7686714866167126e-05
4107553,Farol,41,Paraná,Sul,10,7,310,3103.7,1022.7558840003685,195.302866980894,6582.864703936486,2024,6582.864703936486,1.902434213671469e-05
4107603,Faxinal,41,Paraná,Sul,10,10,3432,16966.2,2064.3944441041353,548.2024468610279,10945.962209652183,2024,10945.962209652183,0.00021061787810711233
4107652,Fazenda Rio Grande,41,Paraná,Sul,10,10,252,121848.1,16.364959270954067,5.118119955992295,115.16600002476687,2024,115.16600002476687,1.5464949091780976e-05
4107702,Fênix,41,Paraná,Sul,10,10,1205,4680.6,2608.6270241519733,468.3018539094935,11057.287278854254,2020,11057.287278854254,7.394945895077808e-05
4107736,Fernandes Pinheiro,41,Paraná,Sul,10,4,19,5962.9,30.451771554723468,0.0,172.22483168936904,2024,172.22483168936904,1.1660080664438037e-06
4107751,Figueira,41,Paraná,Sul,10,8,1218,7973.2,1506.2076394355995,55.33465677486949,12856.090373280942,2024,12856.090373280942,7.474725394360804e-05
4107801,Floraí,41,Paraná,Sul,10,9,1414,4910.2,2905.8121350040433,864.107105321217,9202.838063439065,2022,9202.838063439065,8.677554768165992e-05
4107850,Flor da Serra do Sul,41,Paraná,Sul,10,5,224,4546.6,512.9201458452221,10.909884355225834,4808.793221891458,2024,4808.793221891458,1.3746621414916422e-05
4107900,Floresta,41,Paraná,Sul,10,10,2197,8404.8,2548.168422798915,974.4512351881384,12874.03298788498,2020,12874.03298788498,0.00013482735378826508
4108007,Florestópolis,41,Paraná,Sul,10,10,4807,11042.3,4269.30897453215,1890.0590574250896,15858.577190423068,2025,15858.577190423068,0.0002950000408102823
4108106,Flórida,41,Paraná,Sul,10,8,553,2687.7,2066.3363004115286,996.6108927250148,6749.622926093514,2023,6749.622926093514,3.393697161807492e-05
4108205,Formosa do Oeste,41,Paraná,Sul,10,9,919,7121.9,1273.8159643737151,162.06203331306244,6059.8246518824135,2024,6059.8246518824135,5.639796910851872e-05
4108304,Foz do Iguaçu,41,Paraná,Sul,10,10,108602,272521.5,3924.973126530622,2647.668674843935,15838.34066184328,2023,15838.34066184328,0.006664779370101577
4108320,Francisco Alves,41,Paraná,Sul,10,10,1629,7008.3,2246.3163591731072,828.2738000696947,8187.618147448015,2024,8187.618147448015,9.996984948615559e-05
4108403,Francisco Beltrão,41,Paraná,Sul,10,10,28011,93946.1,2814.0591747594235,87.62709678655243,17171.428007344377,2024,17171.428007344377,0.001719002734166178
4108452,Foz do Jordão,41,Paraná,Sul,10,8,333,4831.0,683.3479377581114,215.245644495088,2091.3705583756346,2024,2091.3705583756346,2.0435825585567717e-05
4108502,General Carneiro,41,Paraná,Sul,10,6,73,12654.3,66.07043341054322,7.300608379590062,433.9179171939975,2022,433.9179171939975,4.479925728968299e-06
4108551,Godoy Moreira,41,Paraná,Sul,10,8,791,2991.4,2673.204406108533,287.81987999875037,18585.858585858587,2024,18585.858585858587,4.854275687142362e-05
4108601,Goioerê,41,Paraná,Sul,10,10,6941,28951.0,2399.796169709612,519.2023474320952,15861.235761132206,2024,15861.235761132206,0.0004259611573256022
4108650,Goioxim,41,Paraná,Sul,10,4,71,6939.3,108.50786655538145,0.0,1010.5649977032614,2024,1010.5649977032614,4.3571880377636875e-06
4108700,Grandes Rios,41,Paraná,Sul,10,8,860,5704.9,1541.7177253910904,145.14211544754693,10239.885427855352,2024,10239.885427855352,5.2777207217982695e-05
4108809,Guaíra,41,Paraná,Sul,10,10,4253,32882.5,1297.6730312985692,226.97364330689373,5484.8393875713,2020,5484.8393875713,0.0002610017003466051
4108908,Guairaçá,41,Paraná,Sul,10,8,823,6620.0,1238.3031120138814,582.3639724771917,4055.076410954759,2020,4055.076410954759,5.050655993069739e-05
4108957,Guamiranga,41,Paraná,Sul,10,6,124,8385.5,155.35728066543263,17.576314618435585,1218.4398944856173,2024,1218.4398944856173,7.609736854685877e-06
4109005,Guapirama,41,Paraná,Sul,10,7,670,4195.0,1408.1386162181395,104.64901751935838,12562.604340567612,2024,12562.604340567612,4.1117126553544655e-05
4109104,Guaporema,41,Paraná,Sul,10,6,456,2236.1,2062.477175686346,567.3414098489484,8306.70926517572,2023,8306.70926517572,2.7984193594651288e-05
4109203,Guaraci,41,Paraná,Sul,10,9,2389,5201.8,4818.238954560008,711.8153254783322,27485.25695029486,2023,27485.25695029486,0.00014661017214390772
4109302,Guaraniaçu,41,Paraná,Sul,10,10,1166,13190.3,848.750650710747,105.21491921926453,7485.159982626322,2024,7485.159982626322,7.155607397228816e-05
4109401,Guarapuava,41,Paraná,Sul,10,9,5691,183038.3,301.54608882996325,7.683408811368656,2463.56843834455,2024,2463.56843834455,0.00034925010032272035
4109500,Guaraqueçaba,41,Paraná,Sul,10,10,418,7611.0,551.5787944029163,106.19202842349308,3189.7711978465677,2023,3189.7711978465677,2.565217746176368e-05
4109609,Guaratuba,41,Paraná,Sul,10,10,15331,39409.7,3533.439301051128,206.27313895733897,23227.21837420752,2024,23227.21837420752,0.000940845771928945
4109658,Honório Serpa,41,Paraná,Sul,10,5,118,5157.0,241.6910573983842,8.76424189307625,2093.5960591133003,2024,2093.5960591133003,7.241523781072044e-06
4109708,Ibaiti,41,Paraná,Sul,10,8,4802,30455.1,1629.038314027681,44.05194181468895,15631.79347826087,2024,15631.79347826087,0.0002946931965822708
4109757,Ibema,41,Paraná,Sul,10,8,953,6331.9,1507.7870569961055,141.69700819796407,13229.018492176387,2024,13229.018492176387,5.84845098589971e-05
4109807,Ibiporã,41,Paraná,Sul,10,10,17930,53508.7,3368.67444911994,2563.941248664595,12005.115981628975,2023,12005.115981628975,0.0011003434016493368
4109906,Icaraíma,41,Paraná,Sul,10,10,3005,8469.9,3561.309117733359,546.6896616651983,17210.377600821987,2020,17210.377600821987,0.0001844133810349279
4110003,Iguaraçu,41,Paraná,Sul,10,8,1206,4830.5,2374.383685029592,1079.6975250508208,7662.0457100037465,2023,7662.0457100037465,7.401082779638038e-05
4110052,Iguatu,41,Paraná,Sul,10,9,949,2223.1,4371.5612334173,227.470098290767,37511.563367252544,2024,37511.563367252544,5.8239034476587874e-05
4110078,Imbaú,41,Paraná,Sul,10,8,1306,13640.6,894.9103045208751,45.32121461463872,4940.938238272021,2024,4940.938238272021,8.014771235661093e-05
4110102,Imbituva,41,Paraná,Sul,10,8,2669,31555.3,867.6922468033135,6.377621932656435,8612.673537731249,2024,8612.673537731249,0.00016379344891255326
4110201,Inácio Martins,41,Paraná,Sul,10,4,20,10567.0,20.25689243302715,0.0,103.80982040901068,2024,103.80982040901068,1.227376912046109e-06
4110300,Inajá,41,Paraná,Sul,10,8,1227,2877.8,4239.977349500054,1940.6642995572279,19105.821807655193,2019,19105.821807655193,7.52995735540288e-05
4110409,Indianópolis,41,Paraná,Sul,10,7,1549,4481.1,3460.9912548290886,617.5063314840611,13714.028776978417,2022,13714.028776978417,9.506034183797115e-05
