dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
nome_uf_ibge,Pará,2,geral,0.190783,7344,144,1725,5619,0.23488562091503268,0.8999431275342707,0.9492091790018854,0.06278011893511777,0.6802351876978743,0.8718840579710145,0.7642276422764227,0.8730304788876251,2211,0.30106209150326796,4912,707,221,1504
nome_uf_ibge,Pará,2,early_warning,0.190783,5607,144,389,5218,0.06937756375958623,0.3361331019354895,0.8420540525627622,0.0543619409201643,0.31399317406143346,0.4730077120822622,0.37743589743589745,0.6979833501001576,586,0.10451221687176743,4816,402,205,184
nome_uf_ibge,Pernambuco,2,geral,0.190783,9384,184,1261,8123,0.1343776641091219,0.8516231423995902,0.9523550139054542,0.045084546148174254,0.597752808988764,0.8437747819191118,0.6997698125616574,0.8778150039104361,1780,0.1896845694799659,7407,716,197,1064
nome_uf_ibge,Pernambuco,2,early_warning,0.190783,8133,184,369,7764,0.04537071191442272,0.3288640196309926,0.8771693480716363,0.03598784966163431,0.2990353697749196,0.5040650406504065,0.3753784056508577,0.7239542101757956,622,0.07647854420263125,7328,436,183,186
nome_uf_ibge,Piauí,2,geral,0.190783,11424,224,1161,10263,0.1016281512605042,0.7868238307025491,0.9141583670734447,0.03924297555194814,0.6410066617320503,0.7459086993970715,0.6894904458598726,0.8493257810538899,1351,0.11825980392156862,9778,485,295,866
nome_uf_ibge,Piauí,2,early_warning,0.190783,10275,224,367,9908,0.03571776155717762,0.17840125521208447,0.7572088280298639,0.03271151336574314,0.24870466321243523,0.2615803814713896,0.25498007968127484,0.6161555520598773,386,0.0375669099756691,9618,290,271,96
nome_uf_ibge,Rio Grande do Norte,2,geral,0.190783,8517,167,711,7806,0.08348009862627685,0.7939420485623943,0.9487149342007825,0.033512067768383634,0.5682281059063137,0.7848101265822784,0.6591848789131719,0.8652464673393073,982,0.11529881413643302,7382,424,153,558
nome_uf_ibge,Rio Grande do Norte,2,early_warning,0.190783,7808,167,249,7559,0.031890368852459015,0.2914910208421663,0.8803625668170765,0.02632820890186309,0.2849462365591398,0.42570281124497994,0.3413848631239936,0.6952564856595319,372,0.04764344262295082,7293,266,143,106
nome_uf_ibge,Rio Grande do Sul,2,geral,0.190783,25347,497,2603,22744,0.1026945989663471,0.7539496756729649,0.9042005176391482,0.042986262212234234,0.6845238095238095,0.7068766807529774,0.6955206955206955,0.8347960610940406,2688,0.1060480530240265,21896,848,763,1840
nome_uf_ibge,Rio Grande do Sul,2,early_warning,0.190783,22813,496,950,21863,0.04164292289484066,0.19607973674800686,0.767099906836111,0.03649169992006695,0.36089030206677264,0.23894736842105263,0.2875237492083597,0.6102800694275596,629,0.027571998421952397,21461,402,723,227
nome_uf_ibge,Rio de Janeiro,2,geral,0.190783,4692,92,391,4301,0.08333333333333333,0.7727119618354251,0.9587852346239588,0.03645029125353869,0.5162337662337663,0.8132992327365729,0.631578947368421,0.8720065101139269,616,0.13128729752770674,4003,298,73,318
nome_uf_ibge,Rio de Janeiro,2,early_warning,0.190783,4293,92,138,4155,0.03214535290006988,0.324514759896053,0.9176764505833725,0.026080496601610614,0.27346938775510204,0.4855072463768116,0.3498694516971279,0.7213336472557945,245,0.057069648264616815,3977,178,71,67
nome_uf_ibge,Rondônia,2,geral,0.190783,2652,52,216,2436,0.08144796380090498,0.7492609222131784,0.9408135300735876,0.038249536962876335,0.4756756756756757,0.8148148148148148,0.6006825938566552,0.8675880313811348,370,0.13951734539969834,2242,194,40,176
nome_uf_ibge,Rondônia,2,early_warning,0.190783,2440,52,90,2350,0.036885245901639344,0.27894851566053996,0.8861063829787235,0.030302978032485887,0.29120879120879123,0.5888888888888889,0.38970588235294124,0.7669976359338062,182,0.07459016393442623,2221,129,37,53
nome_uf_ibge,Roraima,2,geral,0.190783,765,15,115,650,0.1503267973856209,0.7656080481915608,0.8994916387959866,0.06538960561916488,0.5180722891566265,0.7478260869565218,0.6120996441281139,0.8123745819397994,166,0.2169934640522876,570,80,29,86
nome_uf_ibge,Roraima,2,early_warning,0.190783,652,15,44,608,0.06748466257668712,0.2861045391154277,0.7860720693779905,0.05717053790664522,0.2463768115942029,0.38636363636363635,0.3008849557522124,0.6504186602870814,69,0.1058282208588957,556,52,27,17
nome_uf_ibge,Santa Catarina,2,geral,0.190783,15045,295,1201,13844,0.07982718511133267,0.6971623552545383,0.889644987888115,0.03844213776381065,0.5727084769124742,0.6919233971690258,0.6266968325791854,0.8235693264377346,1451,0.0964440013293453,13224,620,370,831
nome_uf_ibge,Santa Catarina,2,early_warning,0.190783,13834,295,470,13364,0.033974266300419255,0.14501912668301137,0.7446783037312055,0.03171311688105621,0.25313807531380755,0.2574468085106383,0.2552742616033756,0.6153666248479561,478,0.03455255168425618,13007,357,349,121
nome_uf_ibge,Sergipe,2,geral,0.190783,3825,75,173,3652,0.045228758169934644,0.5766729638072343,0.902494634343997,0.027708271885777264,0.42748091603053434,0.6473988439306358,0.5149425287356322,0.8031627297418786,262,0.06849673202614379,3502,150,61,112
nome_uf_ibge,Sergipe,2,early_warning,0.190783,3652,75,81,3571,0.02217962760131435,0.1421419871453151,0.812960024338723,0.021720054029934658,0.1791044776119403,0.2962962962962963,0.22325581395348837,0.6327462999263616,134,0.03669222343921139,3461,110,57,24
nome_uf_ibge,São Paulo,2,geral,0.190783,32895,645,7197,25698,0.21878704970360238,0.9011587869693749,0.9594927682194957,0.05928808879045148,0.6552379048380648,0.9107961650687787,0.7621649904075344,0.8882916929320857,10004,0.30411916704666364,22249,3449,642,6555
